url,language,section,handle,flags,url_lastmod,sitemap_url,estado_clasificacion,grupo_clasificacion,prioridad,recomendacion
https://www.matchwalls.com/pt/products/grade-botanica-preta-e-preta,pt,product,grade-botanica-preta-e-preta,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/grade-botanica-azul,pt,product,grade-botanica-azul,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/botanica-da-grade-multicolorida,pt,product,botanica-da-grade-multicolorida,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/grade-botanica-marrom,pt,product,grade-botanica-marrom,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/soa-celestial-multicolor,pt,product,soa-celestial-multicolor,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/celestial-soa-rosa,pt,product,celestial-soa-rosa,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/celestial-soa-azul,pt,product,celestial-soa-azul,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/celestial-soa-bege,pt,product,celestial-soa-bege,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/celestial-soa-gray-3,pt,product,celestial-soa-gray-3,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/flamingo-fete-multicolorido,pt,product,flamingo-fete-multicolorido,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/flamingo-fete-multicolorido-1,pt,product,flamingo-fete-multicolorido-1,suffix_minus_1,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,REQUIERE DECISION HUMANA,sufijo_1_posible_duplicado,Media,"Clasificar si es duplicado real, traduccion/mercado legitimo, historico o recurso a consolidar."
https://www.matchwalls.com/pt/products/plumas-vibrantes-em-preto-e-branco,pt,product,plumas-vibrantes-em-preto-e-branco,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/plumas-vibrantes-verdes,pt,product,plumas-vibrantes-verdes,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/nevoa-florestal-2,pt,product,nevoa-florestal-2,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/grade-botanica-marrom-1,pt,product,grade-botanica-marrom-1,suffix_minus_1,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,REQUIERE DECISION HUMANA,sufijo_1_posible_duplicado,Media,"Clasificar si es duplicado real, traduccion/mercado legitimo, historico o recurso a consolidar."
https://www.matchwalls.com/pt/products/grade-botanica-marrom-3,pt,product,grade-botanica-marrom-3,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/brown-cascade-floral-4,pt,product,brown-cascade-floral-4,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/cascada-floral-beige,pt,product,cascada-floral-beige,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/floral-em-cascata-preto-e-branco,pt,product,floral-em-cascata-preto-e-branco,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/green-cascade-floral-2,pt,product,green-cascade-floral-2,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/mosaico-multicolorido-colorido,pt,product,mosaico-multicolorido-colorido,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/mosaico-azul-colorido,pt,product,mosaico-azul-colorido,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/mosaico-colorido-rosa,pt,product,mosaico-colorido-rosa,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/mosaico-verde-colorido,pt,product,mosaico-verde-colorido,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/mosaico-marrom-colorido,pt,product,mosaico-marrom-colorido,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/mosaico-preto-e-branco-colorido,pt,product,mosaico-preto-e-branco-colorido,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/golden-labyrinth-green-3,pt,product,golden-labyrinth-green-3,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/labirinto-dourado-azul,pt,product,labirinto-dourado-azul,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/golden-labyrinth-beige,pt,product,golden-labyrinth-beige,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/labirinto-de-ouro-dorado,pt,product,labirinto-de-ouro-dorado,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/labirinto-dourado-em-preto-e-branco,pt,product,labirinto-dourado-em-preto-e-branco,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/labyrinth-golden-black,pt,product,labyrinth-golden-black,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/labyrinth-golden-rosa,pt,product,labyrinth-golden-rosa,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/multicolor-de-tapecaria-da-floresta-encantada,pt,product,multicolor-de-tapecaria-da-floresta-encantada,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/green-de-tapecaria-da-floresta-encantada,pt,product,green-de-tapecaria-da-floresta-encantada,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/tapecaria-da-floresta-encantada-cinza,pt,product,tapecaria-da-floresta-encantada-cinza,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/tapecaria-da-floresta-encantada-marrom,pt,product,tapecaria-da-floresta-encantada-marrom,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/blue-de-tapecaria-da-floresta-encantada,pt,product,blue-de-tapecaria-da-floresta-encantada,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/impressoes-da-natureza-abstrata-amarelo,pt,product,impressoes-da-natureza-abstrata-amarelo,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/impressoes-da-natureza-abstrata-azul,pt,product,impressoes-da-natureza-abstrata-azul,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/impressoes-da-natureza-abstrata-verde,pt,product,impressoes-da-natureza-abstrata-verde,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/impressoes-da-natureza-abstrata-bege,pt,product,impressoes-da-natureza-abstrata-bege,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/impressoes-da-natureza-abstrata-preto-e-branco,pt,product,impressoes-da-natureza-abstrata-preto-e-branco,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/a-natureza-abstrata-imprime-rosa,pt,product,a-natureza-abstrata-imprime-rosa,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/multicolor-de-grade-de-espectro,pt,product,multicolor-de-grade-de-espectro,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/grade-de-espectro-verde,pt,product,grade-de-espectro-verde,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/grade-de-espectro-rosa,pt,product,grade-de-espectro-rosa,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/grade-de-espectro-lila,pt,product,grade-de-espectro-lila,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/grade-de-espectro-preto-e-preto,pt,product,grade-de-espectro-preto-e-preto,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/oasis-do-deserto-preto-e-branco,pt,product,oasis-do-deserto-preto-e-branco,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/desert-oasis-bege,pt,product,desert-oasis-bege,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/oasis-do-deserto-verde,pt,product,oasis-do-deserto-verde,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/oasis-do-deserto-azul,pt,product,oasis-do-deserto-azul,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/deserto-marrom,pt,product,deserto-marrom,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/multicolor-de-grade-de-espectro-1,pt,product,multicolor-de-grade-de-espectro-1,suffix_minus_1,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,REQUIERE DECISION HUMANA,sufijo_1_posible_duplicado,Media,"Clasificar si es duplicado real, traduccion/mercado legitimo, historico o recurso a consolidar."
https://www.matchwalls.com/pt/products/multicolor-de-grade-de-espectro-2,pt,product,multicolor-de-grade-de-espectro-2,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/golden-labyrinth-green-7,pt,product,golden-labyrinth-green-7,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/koi-sussurre-prata,pt,product,koi-sussurre-prata,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/koi-sussurro-preto-e-branco,pt,product,koi-sussurro-preto-e-branco,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/koi-whisper-brown-4,pt,product,koi-whisper-brown-4,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/koi-sussurre-cinza,pt,product,koi-sussurre-cinza,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/koi-sussurram-ouro,pt,product,koi-sussurram-ouro,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/verde-de-bamboo-zen,pt,product,verde-de-bamboo-zen,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/zen-rosa-de-bambu,pt,product,zen-rosa-de-bambu,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/zen-de-bambu-azul,pt,product,zen-de-bambu-azul,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/bambu-zen-brown-1,pt,product,bambu-zen-brown-1,suffix_minus_1,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,REQUIERE DECISION HUMANA,sufijo_1_posible_duplicado,Media,"Clasificar si es duplicado real, traduccion/mercado legitimo, historico o recurso a consolidar."
https://www.matchwalls.com/pt/products/zen-de-bambu-cinza,pt,product,zen-de-bambu-cinza,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/zen-beige-de-bambu,pt,product,zen-beige-de-bambu,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/aviary-garden-rosa,pt,product,aviary-garden-rosa,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
https://www.matchwalls.com/pt/products/jardim-de-aviario-preto-e-preto,pt,product,jardim-de-aviario-preto-e-preto,,2026-06-27T01:13:34+02:00,https://www.matchwalls.com/pt/sitemap_products_1.xml?from=8296203518179&to=14867444826488,DECLARADO PERO NO VERIFICADO,sin_flag_automatica_prioritaria,Baja,URL presente en sitemap actual sin bandera automatica de este lote; requiere auditoria por tipo antes de declararla correcta.
