product_gid,legacy_resource_id,representative_title,url,http_status,final_url,robots_content,canonical,h1_present,ok_status,ok_robots_noindex_nofollow,ok_canonical_self,ok_h1,error,estado,source_block
gid://shopify/Product/14835718095224,14835718095224,Muestra de Cosmic Dance Azul,https://www.matchwalls.com/products/muestra-de-cosmic-dance-azul,200,https://www.matchwalls.com/products/muestra-de-cosmic-dance-azul,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-cosmic-dance-azul,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835718095224,14835718095224,Muestra de Cosmic Dance Azul,https://www.matchwalls.com/pt/products/amostra-de-danca-cosmica-azul,200,https://www.matchwalls.com/pt/products/amostra-de-danca-cosmica-azul,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-de-danca-cosmica-azul,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719471480,14835719471480,Muestra de Damas Clásicas Beige,https://www.matchwalls.com/de/products/beige-classic-ladies-probe,200,https://www.matchwalls.com/de/products/beige-classic-ladies-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/beige-classic-ladies-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719471480,14835719471480,Muestra de Damas Clásicas Beige,https://www.matchwalls.com/en/products/beige-classic-ladies-sample,200,https://www.matchwalls.com/en/products/beige-classic-ladies-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/beige-classic-ladies-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719471480,14835719471480,Muestra de Damas Clásicas Beige,https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-beige,200,https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-beige,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-beige,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719471480,14835719471480,Muestra de Damas Clásicas Beige,https://www.matchwalls.com/it/products/campione-di-donne-classiche-beige,200,https://www.matchwalls.com/it/products/campione-di-donne-classiche-beige,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-di-donne-classiche-beige,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719471480,14835719471480,Muestra de Damas Clásicas Beige,https://www.matchwalls.com/nl/products/beige-classic-ladies-sample-1,200,https://www.matchwalls.com/nl/products/beige-classic-ladies-sample-1,"noindex,nofollow",https://www.matchwalls.com/nl/products/beige-classic-ladies-sample-1,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719471480,14835719471480,Muestra de Damas Clásicas Beige,https://www.matchwalls.com/products/muestra-de-damas-clasicas-beige,200,https://www.matchwalls.com/products/muestra-de-damas-clasicas-beige,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-damas-clasicas-beige,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719471480,14835719471480,Muestra de Damas Clásicas Beige,https://www.matchwalls.com/pt/products/amostra-de-senhoras-bege-classicas,200,https://www.matchwalls.com/pt/products/amostra-de-senhoras-bege-classicas,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-de-senhoras-bege-classicas,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719569784,14835719569784,Muestra de Damas Clásicas Azul,https://www.matchwalls.com/de/products/blue-classic-ladies-probe,200,https://www.matchwalls.com/de/products/blue-classic-ladies-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/blue-classic-ladies-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719569784,14835719569784,Muestra de Damas Clásicas Azul,https://www.matchwalls.com/en/products/blue-classic-ladies-sample,200,https://www.matchwalls.com/en/products/blue-classic-ladies-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/blue-classic-ladies-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719569784,14835719569784,Muestra de Damas Clásicas Azul,https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-bleues,200,https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-bleues,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-bleues,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719569784,14835719569784,Muestra de Damas Clásicas Azul,https://www.matchwalls.com/it/products/campione-blu-classico-da-donna,200,https://www.matchwalls.com/it/products/campione-blu-classico-da-donna,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-blu-classico-da-donna,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719569784,14835719569784,Muestra de Damas Clásicas Azul,https://www.matchwalls.com/nl/products/blue-classic-ladies-sample-2,200,https://www.matchwalls.com/nl/products/blue-classic-ladies-sample-2,"noindex,nofollow",https://www.matchwalls.com/nl/products/blue-classic-ladies-sample-2,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719569784,14835719569784,Muestra de Damas Clásicas Azul,https://www.matchwalls.com/products/muestra-de-damas-clasicas-azul,200,https://www.matchwalls.com/products/muestra-de-damas-clasicas-azul,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-damas-clasicas-azul,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719569784,14835719569784,Muestra de Damas Clásicas Azul,https://www.matchwalls.com/pt/products/amostra-de-mulheres-classicas-azuis,200,https://www.matchwalls.com/pt/products/amostra-de-mulheres-classicas-azuis,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-de-mulheres-classicas-azuis,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719668088,14835719668088,Muestra de Damas Clásicas Lila,https://www.matchwalls.com/de/products/lilac-classic-ladies-probe,200,https://www.matchwalls.com/de/products/lilac-classic-ladies-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/lilac-classic-ladies-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719668088,14835719668088,Muestra de Damas Clásicas Lila,https://www.matchwalls.com/en/products/lilac-classic-ladies-sample,200,https://www.matchwalls.com/en/products/lilac-classic-ladies-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/lilac-classic-ladies-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719668088,14835719668088,Muestra de Damas Clásicas Lila,https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-lilas,200,https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-lilas,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-de-dames-classiques-lilas,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719668088,14835719668088,Muestra de Damas Clásicas Lila,https://www.matchwalls.com/it/products/campione-di-signore-classiche-lilla,200,https://www.matchwalls.com/it/products/campione-di-signore-classiche-lilla,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-di-signore-classiche-lilla,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719668088,14835719668088,Muestra de Damas Clásicas Lila,https://www.matchwalls.com/nl/products/lilac-classic-ladies-sample-2,200,https://www.matchwalls.com/nl/products/lilac-classic-ladies-sample-2,"noindex,nofollow",https://www.matchwalls.com/nl/products/lilac-classic-ladies-sample-2,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719668088,14835719668088,Muestra de Damas Clásicas Lila,https://www.matchwalls.com/products/muestra-de-damas-clasicas-lila,200,https://www.matchwalls.com/products/muestra-de-damas-clasicas-lila,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-damas-clasicas-lila,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835719668088,14835719668088,Muestra de Damas Clásicas Lila,https://www.matchwalls.com/pt/products/amostra-de-senhoras-classicas-lilac,200,https://www.matchwalls.com/pt/products/amostra-de-senhoras-classicas-lilac,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-de-senhoras-classicas-lilac,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835720946040,14835720946040,Muestra de Cuadrícula Clásica  Azul,https://www.matchwalls.com/de/products/blue-classic-grid-probe,200,https://www.matchwalls.com/de/products/blue-classic-grid-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/blue-classic-grid-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835720946040,14835720946040,Muestra de Cuadrícula Clásica  Azul,https://www.matchwalls.com/en/products/blue-classic-grid-sample,200,https://www.matchwalls.com/en/products/blue-classic-grid-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/blue-classic-grid-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835720946040,14835720946040,Muestra de Cuadrícula Clásica  Azul,https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-bleu,200,https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-bleu,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-bleu,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835720946040,14835720946040,Muestra de Cuadrícula Clásica  Azul,https://www.matchwalls.com/it/products/campione-blu-classico-della-griglia,200,https://www.matchwalls.com/it/products/campione-blu-classico-della-griglia,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-blu-classico-della-griglia,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835720946040,14835720946040,Muestra de Cuadrícula Clásica  Azul,https://www.matchwalls.com/nl/products/blue-classic-grid-sample-1,200,https://www.matchwalls.com/nl/products/blue-classic-grid-sample-1,"noindex,nofollow",https://www.matchwalls.com/nl/products/blue-classic-grid-sample-1,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835720946040,14835720946040,Muestra de Cuadrícula Clásica  Azul,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-azul,200,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-azul,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-azul,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835720946040,14835720946040,Muestra de Cuadrícula Clásica  Azul,https://www.matchwalls.com/pt/products/amostra-de-grade-classica-azul,200,https://www.matchwalls.com/pt/products/amostra-de-grade-classica-azul,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-de-grade-classica-azul,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721109880,14835721109880,Muestra de Cuadrícula Clásica  Rosa,https://www.matchwalls.com/de/products/rose-classic-grid-probe,200,https://www.matchwalls.com/de/products/rose-classic-grid-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/rose-classic-grid-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721109880,14835721109880,Muestra de Cuadrícula Clásica  Rosa,https://www.matchwalls.com/en/products/rose-classic-grid-sample-1,200,https://www.matchwalls.com/en/products/rose-classic-grid-sample-1,"noindex,nofollow",https://www.matchwalls.com/en/products/rose-classic-grid-sample-1,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721109880,14835721109880,Muestra de Cuadrícula Clásica  Rosa,https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-rose,200,https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-rose,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-de-grille-classique-rose,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721109880,14835721109880,Muestra de Cuadrícula Clásica  Rosa,https://www.matchwalls.com/it/products/campione-di-griglia-classica-rosa,200,https://www.matchwalls.com/it/products/campione-di-griglia-classica-rosa,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-di-griglia-classica-rosa,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721109880,14835721109880,Muestra de Cuadrícula Clásica  Rosa,https://www.matchwalls.com/nl/products/rose-classic-grid-sample,200,https://www.matchwalls.com/nl/products/rose-classic-grid-sample,"noindex,nofollow",https://www.matchwalls.com/nl/products/rose-classic-grid-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721109880,14835721109880,Muestra de Cuadrícula Clásica  Rosa,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-rosa,200,https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-rosa,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-cuadricula-clasica-rosa,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721109880,14835721109880,Muestra de Cuadrícula Clásica  Rosa,https://www.matchwalls.com/pt/products/amostra-de-grade-classica-rosa,200,https://www.matchwalls.com/pt/products/amostra-de-grade-classica-rosa,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-de-grade-classica-rosa,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721503096,14835721503096,Muestra de Clásico Contemporáneo  Gris,https://www.matchwalls.com/de/products/graue-zeitgenossische-klassische-probe,200,https://www.matchwalls.com/de/products/graue-zeitgenossische-klassische-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/graue-zeitgenossische-klassische-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721503096,14835721503096,Muestra de Clásico Contemporáneo  Gris,https://www.matchwalls.com/en/products/gray-contemporary-classic-sample,200,https://www.matchwalls.com/en/products/gray-contemporary-classic-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/gray-contemporary-classic-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721503096,14835721503096,Muestra de Clásico Contemporáneo  Gris,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-gris,200,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-gris,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-gris,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721503096,14835721503096,Muestra de Clásico Contemporáneo  Gris,https://www.matchwalls.com/it/products/campione-classico-contemporaneo-grigio,200,https://www.matchwalls.com/it/products/campione-classico-contemporaneo-grigio,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-classico-contemporaneo-grigio,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721503096,14835721503096,Muestra de Clásico Contemporáneo  Gris,https://www.matchwalls.com/nl/products/grijs-eigentijdse-klassieke-sample,200,https://www.matchwalls.com/nl/products/grijs-eigentijdse-klassieke-sample,"noindex,nofollow",https://www.matchwalls.com/nl/products/grijs-eigentijdse-klassieke-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721503096,14835721503096,Muestra de Clásico Contemporáneo  Gris,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-gris,200,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-gris,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-gris,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721503096,14835721503096,Muestra de Clásico Contemporáneo  Gris,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-cinza,200,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-cinza,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-cinza,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721601400,14835721601400,Muestra de Clásico Contemporáneo Verde,https://www.matchwalls.com/de/products/grune-zeitgenossische-klassische-probe,200,https://www.matchwalls.com/de/products/grune-zeitgenossische-klassische-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/grune-zeitgenossische-klassische-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721601400,14835721601400,Muestra de Clásico Contemporáneo Verde,https://www.matchwalls.com/en/products/green-contemporary-classic-sample,200,https://www.matchwalls.com/en/products/green-contemporary-classic-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/green-contemporary-classic-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721601400,14835721601400,Muestra de Clásico Contemporáneo Verde,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-vert,200,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-vert,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-vert,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721601400,14835721601400,Muestra de Clásico Contemporáneo Verde,https://www.matchwalls.com/it/products/campione-classico-contemporaneo-verde,200,https://www.matchwalls.com/it/products/campione-classico-contemporaneo-verde,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-classico-contemporaneo-verde,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721601400,14835721601400,Muestra de Clásico Contemporáneo Verde,https://www.matchwalls.com/nl/products/groene-eigentijdse-klassieke-sample,200,https://www.matchwalls.com/nl/products/groene-eigentijdse-klassieke-sample,"noindex,nofollow",https://www.matchwalls.com/nl/products/groene-eigentijdse-klassieke-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721601400,14835721601400,Muestra de Clásico Contemporáneo Verde,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-verde,200,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-verde,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-verde,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721601400,14835721601400,Muestra de Clásico Contemporáneo Verde,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-verde,200,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-verde,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-verde,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721699704,14835721699704,Muestra de Clásico Contemporáneo Rosa,https://www.matchwalls.com/de/products/rose-contemporary-classic-probe,200,https://www.matchwalls.com/de/products/rose-contemporary-classic-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/rose-contemporary-classic-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721699704,14835721699704,Muestra de Clásico Contemporáneo Rosa,https://www.matchwalls.com/en/products/rose-contemporary-classic-sample,200,https://www.matchwalls.com/en/products/rose-contemporary-classic-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/rose-contemporary-classic-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721699704,14835721699704,Muestra de Clásico Contemporáneo Rosa,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-rose,200,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-rose,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-rose,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721699704,14835721699704,Muestra de Clásico Contemporáneo Rosa,https://www.matchwalls.com/it/products/campione-classico-contemporaneo-di-rose,200,https://www.matchwalls.com/it/products/campione-classico-contemporaneo-di-rose,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-classico-contemporaneo-di-rose,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721699704,14835721699704,Muestra de Clásico Contemporáneo Rosa,https://www.matchwalls.com/nl/products/rose-contemporary-classic-sample-1,200,https://www.matchwalls.com/nl/products/rose-contemporary-classic-sample-1,"noindex,nofollow",https://www.matchwalls.com/nl/products/rose-contemporary-classic-sample-1,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721699704,14835721699704,Muestra de Clásico Contemporáneo Rosa,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-rosa,200,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-rosa,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-rosa,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721699704,14835721699704,Muestra de Clásico Contemporáneo Rosa,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-rosa,200,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-rosa,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-rosa,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721798008,14835721798008,Muestra de Clásico Contemporáneo Azul,https://www.matchwalls.com/de/products/blue-contemporary-classic-probe,200,https://www.matchwalls.com/de/products/blue-contemporary-classic-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/blue-contemporary-classic-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721798008,14835721798008,Muestra de Clásico Contemporáneo Azul,https://www.matchwalls.com/en/products/blue-contemporary-classic-sample,200,https://www.matchwalls.com/en/products/blue-contemporary-classic-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/blue-contemporary-classic-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721798008,14835721798008,Muestra de Clásico Contemporáneo Azul,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-bleu,200,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-bleu,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-bleu,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721798008,14835721798008,Muestra de Clásico Contemporáneo Azul,https://www.matchwalls.com/it/products/campione-classico-blu-contemporaneo,200,https://www.matchwalls.com/it/products/campione-classico-blu-contemporaneo,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-classico-blu-contemporaneo,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721798008,14835721798008,Muestra de Clásico Contemporáneo Azul,https://www.matchwalls.com/nl/products/blauw-eigentijdse-klassieke-sample,200,https://www.matchwalls.com/nl/products/blauw-eigentijdse-klassieke-sample,"noindex,nofollow",https://www.matchwalls.com/nl/products/blauw-eigentijdse-klassieke-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721798008,14835721798008,Muestra de Clásico Contemporáneo Azul,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-azul,200,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-azul,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-azul,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721798008,14835721798008,Muestra de Clásico Contemporáneo Azul,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-azul,200,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-azul,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-azul,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721961848,14835721961848,Muestra de Clásico Contemporáneo Beige,https://www.matchwalls.com/de/products/beige-zeitgenossische-klassische-probe,200,https://www.matchwalls.com/de/products/beige-zeitgenossische-klassische-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/beige-zeitgenossische-klassische-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721961848,14835721961848,Muestra de Clásico Contemporáneo Beige,https://www.matchwalls.com/en/products/beige-contemporary-classic-sample,200,https://www.matchwalls.com/en/products/beige-contemporary-classic-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/beige-contemporary-classic-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721961848,14835721961848,Muestra de Clásico Contemporáneo Beige,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-beige,200,https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-beige,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-classique-contemporain-beige,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721961848,14835721961848,Muestra de Clásico Contemporáneo Beige,https://www.matchwalls.com/it/products/campione-classico-contemporaneo-beige,200,https://www.matchwalls.com/it/products/campione-classico-contemporaneo-beige,"noindex,nofollow",https://www.matchwalls.com/it/products/campione-classico-contemporaneo-beige,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721961848,14835721961848,Muestra de Clásico Contemporáneo Beige,https://www.matchwalls.com/nl/products/beige-hedendaagse-klassieke-sample,200,https://www.matchwalls.com/nl/products/beige-hedendaagse-klassieke-sample,"noindex,nofollow",https://www.matchwalls.com/nl/products/beige-hedendaagse-klassieke-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721961848,14835721961848,Muestra de Clásico Contemporáneo Beige,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-beige,200,https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-beige,"noindex,nofollow",https://www.matchwalls.com/products/muestra-de-clasico-contemporaneo-beige,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14835721961848,14835721961848,Muestra de Clásico Contemporáneo Beige,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-bege,200,https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-bege,"noindex,nofollow",https://www.matchwalls.com/pt/products/amostra-classica-contemporanea-bege,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14858207756664,14858207756664,Muestra de Green Meadow Dreams,https://www.matchwalls.com/de/products/grune-wiesentraume-probe,200,https://www.matchwalls.com/de/products/grune-wiesentraume-probe,"noindex,nofollow",https://www.matchwalls.com/de/products/grune-wiesentraume-probe,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14858207756664,14858207756664,Muestra de Green Meadow Dreams,https://www.matchwalls.com/en/products/green-meadow-dreams-sample,200,https://www.matchwalls.com/en/products/green-meadow-dreams-sample,"noindex,nofollow",https://www.matchwalls.com/en/products/green-meadow-dreams-sample,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
gid://shopify/Product/14858207756664,14858207756664,Muestra de Green Meadow Dreams,https://www.matchwalls.com/fr/products/echantillon-de-reves-de-prairie-verte,200,https://www.matchwalls.com/fr/products/echantillon-de-reves-de-prairie-verte,"noindex,nofollow",https://www.matchwalls.com/fr/products/echantillon-de-reves-de-prairie-verte,yes,yes,yes,yes,yes,,CORREGIDO Y VERIFICADO,01
